ID,age,income,hispanic,State
58377,49,310000,FALSE,Ohio
58378,38,840000,FALSE,Tennessee
58379,39,720000,TRUE,Washington
58380,64,940000,TRUE,North Carolina
58381,88,470000,TRUE,Hawaii
58382,21,440000,TRUE,South Carolina
58383,32,740000,TRUE,Alaska
58384,94,350000,FALSE,Mississippi
58385,23,270000,TRUE,Connecticut
58386,24,500000,FALSE,Connecticut
58387,39,470000,FALSE,Illinois
58388,90,820000,TRUE,Georgia
58389,18,530000,FALSE,New Hampshire
58390,45,620000,TRUE,Massachusetts
58391,33,980000,FALSE,Wisconsin
58392,25,220000,FALSE,Nevada
58393,88,910000,FALSE,Maine
58394,26,60000,TRUE,New Hampshire
58395,99,880000,TRUE,Idaho
58396,91,730000,FALSE,New Hampshire
58397,39,210000,FALSE,Vermont
58398,49,480000,TRUE,New Mexico
58399,40,880000,TRUE,Missouri
58400,74,960000,FALSE,Oregon
58401,80,640000,FALSE,Ohio
58402,70,170000,FALSE,Massachusetts
58403,68,600000,TRUE,Florida
58404,95,420000,FALSE,Florida
58405,30,440000,TRUE,Oklahoma
58406,48,310000,FALSE,Illinois
58407,53,710000,TRUE,Washington
58408,36,820000,TRUE,Oregon
58409,94,630000,TRUE,Virginia
58410,34,850000,FALSE,Arkansas
58411,81,910000,FALSE,Louisiana
58412,26,8000,TRUE,Alaska
58413,84,380000,TRUE,Virginia
58414,75,60000,TRUE,New Mexico
58415,26,140000,FALSE,Hawaii
58416,29,210000,FALSE,Mississippi
58417,94,330000,TRUE,Maine
58418,66,810000,TRUE,Iowa
58419,76,170000,FALSE,Florida
58420,60,740000,TRUE,Indiana
58421,33,180000,TRUE,Alaska
58422,88,420000,FALSE,Alabama
58423,96,360000,TRUE,North Dakota
58424,42,800000,TRUE,Idaho
58425,32,990000,FALSE,Maryland
58426,56,210000,FALSE,Rhode Island
58427,27,660000,FALSE,Georgia
58428,95,210000,FALSE,New Hampshire
58429,88,120000,FALSE,Ohio
58430,82,880000,FALSE,Wisconsin
58431,98,660000,TRUE,Washington
58432,71,200000,TRUE,Hawaii
58433,35,540000,FALSE,Georgia
58434,89,500000,TRUE,North Carolina
58435,92,420000,TRUE,Kansas
58436,89,810000,FALSE,Texas
58437,52,780000,FALSE,Kansas
58438,22,1000000,FALSE,Maine
58439,21,350000,TRUE,Mississippi
58440,88,30000,FALSE,Hawaii
58441,72,620000,TRUE,Vermont
58442,93,410000,TRUE,New Hampshire
58443,31,760000,TRUE,New Hampshire
58444,29,750000,TRUE,Wyoming
58445,77,600000,TRUE,Oklahoma
58446,98,810000,TRUE,Utah
58447,79,990000,TRUE,Georgia
58448,75,140000,FALSE,Oklahoma
58449,23,820000,TRUE,Arizona
58450,56,520000,TRUE,Rhode Island
58451,40,850000,TRUE,Iowa
58452,95,420000,FALSE,Iowa
58453,76,620000,TRUE,Virginia
58454,35,470000,TRUE,Alaska
58455,78,120000,FALSE,Hawaii
58456,92,980000,FALSE,Connecticut
58457,69,180000,FALSE,Delaware
58458,35,380000,FALSE,Utah
58459,80,810000,FALSE,California
58460,82,590000,TRUE,Delaware
58461,85,210000,TRUE,Arkansas
58462,21,880000,FALSE,West Virginia
58463,89,680000,FALSE,Pennsylvania
58464,87,910000,TRUE,Maine
58465,32,990000,FALSE,Maryland
58466,26,840000,TRUE,Pennsylvania
58467,92,880000,TRUE,Vermont
58468,88,790000,FALSE,California
58469,86,330000,TRUE,South Carolina
58470,31,580000,TRUE,Texas
58471,59,710000,TRUE,Georgia
58472,87,350000,FALSE,Alaska
58473,76,300000,FALSE,Mississippi
58474,93,510000,TRUE,North Carolina
58475,29,470000,TRUE,Wyoming
58476,48,270000,FALSE,Arkansas
58477,68,370000,TRUE,Georgia
58478,83,400000,FALSE,West Virginia
58479,98,910000,FALSE,Vermont
58480,49,540000,FALSE,Idaho
58481,60,650000,TRUE,Idaho
58482,85,260000,TRUE,Delaware
58483,25,140000,FALSE,New Jersey
58484,50,840000,FALSE,Washington
58485,96,380000,TRUE,New York
58486,86,850000,TRUE,Maine
58487,30,370000,FALSE,Rhode Island
58488,37,830000,TRUE,Montana
58489,98,620000,TRUE,Kentucky
58490,64,180000,FALSE,New Hampshire
58491,28,180000,FALSE,South Dakota
58492,85,460000,FALSE,California
58493,61,30000,FALSE,Rhode Island
58494,68,1000,FALSE,South Dakota
58495,65,390000,TRUE,New Mexico
58496,52,230000,TRUE,Arizona
58497,61,970000,TRUE,Louisiana
58498,32,650000,TRUE,Louisiana
58499,26,560000,FALSE,Colorado
58500,52,400000,TRUE,New Jersey
58501,31,680000,FALSE,Utah
58502,49,590000,FALSE,North Carolina
58503,90,980000,TRUE,Kansas
58504,80,810000,TRUE,Oklahoma
58505,24,160000,FALSE,Alaska
58506,78,420000,TRUE,Oklahoma
58507,46,670000,FALSE,North Dakota
58508,70,80000,TRUE,Kansas
58509,91,720000,TRUE,Texas
58510,79,890000,FALSE,Massachusetts
58511,98,730000,FALSE,Utah
58512,58,500000,TRUE,Maine
58513,68,470000,TRUE,Arizona
58514,40,640000,TRUE,Texas
58515,75,610000,TRUE,South Carolina
58516,74,920000,FALSE,Mississippi
58517,77,970000,TRUE,Oregon
58518,59,190000,TRUE,Kansas
58519,40,180000,FALSE,Rhode Island
58520,59,780000,FALSE,Alabama
58521,71,600000,FALSE,Wyoming
58522,59,1000000,TRUE,Virginia
58523,80,550000,TRUE,California
58524,20,170000,FALSE,North Dakota
58525,49,110000,TRUE,Georgia
58526,34,980000,TRUE,Indiana
58527,43,380000,FALSE,Arkansas
58528,80,950000,FALSE,Hawaii
58529,35,1000000,TRUE,Arkansas
58530,56,180000,FALSE,Kentucky
58531,22,40000,FALSE,Massachusetts
58532,28,7000,FALSE,Missouri
58533,93,810000,FALSE,Vermont
58534,42,860000,FALSE,South Dakota
58535,83,20000,TRUE,Minnesota
58536,18,830000,FALSE,Mississippi
58537,43,140000,FALSE,Connecticut
58538,25,180000,TRUE,Utah
58539,83,740000,TRUE,Wyoming
58540,74,840000,FALSE,Maine
58541,35,880000,TRUE,Ohio
58542,43,840000,TRUE,New Hampshire
58543,45,400000,FALSE,New Mexico
58544,43,180000,TRUE,Washington
58545,62,480000,TRUE,North Carolina
58546,24,140000,TRUE,Texas
58547,34,420000,FALSE,Idaho
58548,48,500000,FALSE,Ohio
58549,76,550000,TRUE,Minnesota
58550,71,530000,TRUE,Florida
58551,60,570000,FALSE,New Jersey
58552,90,150000,TRUE,Tennessee
58553,18,250000,TRUE,Utah
58554,33,320000,TRUE,Arkansas
58555,88,440000,FALSE,Nevada
58556,36,60000,FALSE,Nebraska
58557,51,330000,TRUE,Maryland
58558,38,610000,FALSE,Connecticut
58559,98,190000,FALSE,Wisconsin
58560,53,320000,TRUE,North Dakota
58561,60,980000,FALSE,Minnesota
58562,90,780000,TRUE,Illinois
58563,44,840000,FALSE,Utah
58564,80,600000,FALSE,Florida
58565,65,870000,FALSE,Michigan
58566,51,130000,TRUE,Illinois
58567,72,590000,TRUE,Rhode Island
58568,88,720000,TRUE,Michigan
58569,65,710000,FALSE,Virginia
58570,57,860000,TRUE,Tennessee
58571,63,350000,TRUE,Vermont
58572,46,370000,TRUE,Illinois
58573,95,1000000,TRUE,Idaho
58574,20,310000,TRUE,Illinois
58575,67,180000,FALSE,Iowa
58576,62,780000,TRUE,West Virginia
58577,33,720000,FALSE,Oregon
58578,35,990000,FALSE,Kentucky
58579,93,670000,FALSE,North Dakota
58580,73,960000,FALSE,Iowa
58581,44,860000,TRUE,Alaska
58582,82,90000,TRUE,Arizona
58583,21,990000,FALSE,Maine
58584,50,660000,FALSE,Maryland
58585,83,860000,TRUE,Tennessee
58586,77,220000,FALSE,Massachusetts
58587,18,220000,FALSE,New Hampshire
58588,42,600000,TRUE,Colorado
58589,28,170000,TRUE,New Jersey
58590,76,690000,TRUE,Arkansas
58591,34,370000,FALSE,Washington
58592,45,680000,FALSE,Virginia
58593,65,230000,TRUE,Nebraska
58594,77,420000,TRUE,Missouri
58595,74,110000,FALSE,Idaho
58596,54,160000,TRUE,New Mexico
58597,40,2000,FALSE,Washington
58598,73,390000,TRUE,Minnesota
58599,20,140000,TRUE,Pennsylvania
58600,35,950000,TRUE,Delaware
58601,90,390000,FALSE,North Dakota
58602,45,890000,FALSE,South Carolina
58603,66,880000,FALSE,West Virginia
58604,86,250000,TRUE,Oregon
58605,49,560000,TRUE,Delaware
58606,57,100000,TRUE,Kansas
58607,31,140000,TRUE,Montana
58608,98,220000,FALSE,Texas
58609,58,510000,FALSE,Oregon
58610,48,920000,TRUE,Illinois
58611,24,480000,FALSE,Mississippi
58612,49,450000,TRUE,Louisiana
58613,57,390000,FALSE,Colorado
58614,99,280000,TRUE,Louisiana
58615,84,600000,TRUE,Utah
58616,25,330000,FALSE,New Hampshire
58617,98,270000,TRUE,Delaware
58618,64,600000,FALSE,Florida
58619,54,570000,TRUE,Rhode Island
58620,54,780000,TRUE,Kentucky
58621,86,10000,TRUE,West Virginia
58622,38,240000,TRUE,Washington
58623,71,900000,FALSE,Maryland
58624,19,910000,TRUE,Texas
58625,79,280000,TRUE,Missouri
58626,44,970000,FALSE,Alabama
58627,75,500000,TRUE,Indiana
58628,19,850000,FALSE,Connecticut
58629,81,180000,FALSE,Arkansas
58630,35,130000,FALSE,Texas
58631,60,900000,FALSE,South Dakota
58632,46,910000,TRUE,Georgia
58633,40,510000,TRUE,Wyoming
58634,96,710000,TRUE,Alabama
58635,82,240000,TRUE,Texas
58636,19,330000,FALSE,Mississippi
58637,63,220000,TRUE,Alaska
58638,61,210000,TRUE,Tennessee
58639,30,70000,TRUE,Indiana
58640,42,560000,FALSE,Louisiana
58641,21,690000,TRUE,Wisconsin
58642,66,170000,FALSE,North Dakota
58643,81,500000,TRUE,Ohio
58644,36,370000,FALSE,Kansas
58645,74,860000,TRUE,Minnesota
58646,92,610000,FALSE,North Dakota
58647,97,630000,FALSE,Oklahoma
58648,26,970000,TRUE,Washington
58649,76,110000,TRUE,Delaware
58650,32,700000,FALSE,Illinois
58651,28,930000,TRUE,Oregon
58652,92,560000,TRUE,Louisiana
58653,44,420000,TRUE,Indiana
58654,53,400000,FALSE,Indiana
58655,73,100000,TRUE,Ohio
58656,29,200000,TRUE,Mississippi
58657,93,70000,TRUE,Missouri
58658,71,410000,TRUE,North Carolina
58659,70,740000,FALSE,North Carolina
58660,61,970000,TRUE,Vermont
58661,35,250000,FALSE,New Jersey
58662,36,140000,FALSE,Maine
58663,35,290000,TRUE,Arkansas
58664,31,260000,FALSE,Massachusetts
58665,95,270000,FALSE,Alaska
58666,41,300000,TRUE,Nevada
58667,50,750000,FALSE,South Carolina
58668,49,910000,TRUE,South Carolina
58669,95,130000,TRUE,Oklahoma
58670,69,290000,TRUE,Louisiana
58671,39,960000,FALSE,New Hampshire
58672,80,940000,TRUE,New Hampshire
58673,58,60000,FALSE,Arizona
58674,86,310000,FALSE,Nevada
58675,27,660000,TRUE,New York
58676,45,100000,TRUE,Maine
58677,50,940000,FALSE,Connecticut
58678,59,350000,FALSE,South Dakota
58679,74,350000,FALSE,Delaware
58680,49,780000,TRUE,Florida
58681,92,430000,TRUE,Delaware
58682,88,630000,FALSE,Tennessee
58683,99,840000,FALSE,Ohio
58684,99,90000,FALSE,Wyoming
58685,19,600000,FALSE,Nebraska
58686,83,800000,TRUE,California
58687,78,390000,TRUE,New York
58688,76,800000,FALSE,Delaware
58689,59,840000,TRUE,Nevada
58690,90,610000,FALSE,Maryland
58691,22,510000,TRUE,South Dakota
58692,63,360000,FALSE,West Virginia
58693,91,430000,TRUE,Louisiana
58694,84,340000,FALSE,Minnesota
58695,62,80000,FALSE,New York
58696,22,390000,FALSE,Utah
58697,43,450000,FALSE,Wyoming
58698,60,530000,TRUE,Vermont
58699,30,190000,FALSE,Iowa
58700,80,210000,FALSE,Illinois
58701,76,970000,TRUE,Iowa
58702,57,740000,TRUE,Wyoming
58703,31,460000,TRUE,Mississippi
58704,19,970000,FALSE,South Dakota
58705,65,840000,TRUE,Missouri
58706,91,510000,TRUE,New Hampshire
58707,30,900000,FALSE,Tennessee
58708,64,380000,FALSE,Delaware
58709,58,210000,FALSE,Arkansas
58710,82,640000,FALSE,Idaho
58711,93,290000,TRUE,North Dakota
58712,30,470000,FALSE,Wyoming
58713,55,100000,TRUE,Hawaii
58714,88,480000,FALSE,Utah
58715,89,230000,TRUE,Montana
58716,25,920000,FALSE,Louisiana
58717,25,40000,FALSE,Mississippi
58718,34,640000,FALSE,Hawaii
58719,26,780000,TRUE,West Virginia
58720,59,30000,TRUE,New Jersey
58721,58,470000,TRUE,Florida
58722,71,450000,FALSE,Rhode Island
58723,76,570000,TRUE,Michigan
58724,59,150000,FALSE,Rhode Island
58725,73,210000,TRUE,Missouri
58726,29,600000,FALSE,Nebraska
58727,35,790000,TRUE,North Dakota
58728,40,890000,TRUE,Alaska
58729,18,450000,FALSE,Tennessee
58730,79,150000,TRUE,Colorado
58731,63,310000,TRUE,Tennessee
58732,52,330000,TRUE,Ohio
58733,41,200000,FALSE,Maine
58734,22,110000,FALSE,Nevada
58735,57,340000,FALSE,Alabama
58736,68,410000,FALSE,Nebraska
58737,88,370000,TRUE,Oregon
58738,22,870000,FALSE,Georgia
58739,23,330000,FALSE,Nebraska
58740,59,350000,TRUE,Oklahoma
58741,46,860000,FALSE,Arkansas
58742,96,400000,TRUE,Nevada
58743,91,190000,TRUE,Indiana
58744,91,270000,FALSE,California
58745,63,260000,TRUE,Oregon
58746,81,380000,FALSE,Indiana
58747,95,400000,FALSE,Kentucky
58748,61,720000,FALSE,California
58749,94,360000,FALSE,Maryland
58750,69,670000,TRUE,Florida
58751,65,650000,TRUE,Alabama
58752,78,830000,TRUE,Mississippi
58753,42,430000,TRUE,Virginia
58754,64,350000,TRUE,Ohio
58755,96,370000,TRUE,Idaho
58756,30,70000,TRUE,Kansas
58757,82,990000,FALSE,Michigan
58758,78,270000,TRUE,Oklahoma
58759,48,310000,TRUE,Minnesota
58760,35,30000,FALSE,Missouri
58761,80,450000,FALSE,Missouri
58762,54,160000,FALSE,Montana
58763,38,560000,FALSE,Arizona
58764,61,320000,FALSE,Wisconsin
58765,40,980000,TRUE,Texas
58766,46,100000,FALSE,Oregon
58767,92,380000,TRUE,Virginia
58768,88,990000,TRUE,Hawaii
58769,73,30000,FALSE,South Carolina
58770,70,260000,TRUE,Tennessee
58771,51,890000,TRUE,Wyoming
58772,55,260000,FALSE,Oregon
58773,98,970000,TRUE,Virginia
58774,94,940000,FALSE,South Dakota
58775,48,390000,FALSE,North Dakota
58776,41,330000,TRUE,Virginia
58777,84,890000,TRUE,New York
58778,60,620000,FALSE,Rhode Island
58779,37,470000,FALSE,New Mexico
58780,83,890000,FALSE,Colorado
58781,18,820000,TRUE,Oklahoma
58782,29,510000,TRUE,Kentucky
58783,39,140000,FALSE,Arizona
58784,22,680000,FALSE,North Dakota
58785,30,40000,TRUE,Idaho
58786,72,880000,FALSE,New Hampshire
58787,25,840000,FALSE,Florida
58788,66,320000,TRUE,New York
58789,83,560000,TRUE,Florida
58790,22,840000,FALSE,Iowa
58791,90,860000,FALSE,Illinois
58792,41,610000,FALSE,Michigan
58793,27,280000,TRUE,Maryland
58794,60,20000,FALSE,Minnesota
58795,39,910000,FALSE,Maine
58796,59,520000,FALSE,Massachusetts
58797,39,850000,FALSE,New York
58798,69,880000,FALSE,Delaware
58799,92,80000,FALSE,Mississippi
58800,69,170000,TRUE,New York
58801,89,450000,TRUE,Delaware
58802,18,120000,FALSE,Maryland
58803,64,920000,FALSE,California
58804,20,830000,TRUE,New Hampshire
58805,76,300000,FALSE,New Mexico
58806,29,480000,TRUE,Virginia
58807,38,980000,FALSE,New Mexico
58808,45,190000,TRUE,Missouri
58809,86,320000,TRUE,Oregon
58810,31,820000,TRUE,California
58811,89,700000,TRUE,South Carolina
58812,73,880000,TRUE,Arkansas
58813,40,320000,FALSE,Delaware
58814,21,630000,TRUE,Illinois
58815,59,120000,TRUE,Connecticut
58816,39,530000,FALSE,Illinois
58817,50,110000,TRUE,South Carolina
58818,49,750000,FALSE,Oklahoma
58819,47,980000,FALSE,New Mexico
58820,63,230000,TRUE,New Hampshire
58821,73,760000,FALSE,Rhode Island
58822,25,180000,TRUE,Utah
58823,96,50000,FALSE,Oregon
58824,79,900000,FALSE,Pennsylvania
58825,38,540000,FALSE,Idaho
58826,63,580000,FALSE,Georgia
58827,26,200000,TRUE,North Dakota
58828,21,920000,TRUE,Iowa
58829,62,700000,FALSE,Wisconsin
58830,47,430000,TRUE,Washington
58831,21,100000,FALSE,Pennsylvania
58832,34,160000,FALSE,New Mexico
58833,25,240000,TRUE,Connecticut
58834,93,4000,TRUE,Arkansas
58835,22,630000,TRUE,Nevada
58836,34,990000,TRUE,Connecticut
58837,35,260000,FALSE,Oregon
58838,61,380000,FALSE,Mississippi
58839,37,90000,TRUE,Florida
58840,84,370000,TRUE,Massachusetts
58841,21,520000,FALSE,Mississippi
58842,76,810000,FALSE,Michigan
58843,89,270000,TRUE,Kentucky
58844,60,390000,FALSE,North Dakota
58845,93,730000,TRUE,Massachusetts
58846,71,100000,FALSE,South Carolina
58847,38,380000,FALSE,Nebraska
58848,57,360000,FALSE,New Jersey
58849,41,960000,FALSE,South Dakota
58850,18,380000,TRUE,Vermont
58851,90,970000,TRUE,Arizona
58852,93,260000,FALSE,Alaska
58853,22,460000,FALSE,Arkansas
58854,37,400000,FALSE,Massachusetts
58855,66,280000,FALSE,Delaware
58856,20,540000,TRUE,Georgia
58857,98,770000,FALSE,Michigan
58858,61,350000,TRUE,Michigan
58859,51,740000,TRUE,New Jersey
58860,93,660000,FALSE,Rhode Island
58861,24,930000,TRUE,Connecticut
58862,84,210000,TRUE,Oklahoma
58863,71,920000,FALSE,Kentucky
58864,85,980000,TRUE,Pennsylvania
58865,92,660000,FALSE,California
58866,84,750000,FALSE,South Carolina
58867,50,1000000,TRUE,Wisconsin
58868,46,630000,FALSE,Hawaii
58869,58,550000,FALSE,Arkansas
58870,80,40000,FALSE,Louisiana
58871,43,560000,FALSE,West Virginia
58872,39,330000,FALSE,Indiana
58873,47,710000,TRUE,Arizona
58874,48,630000,TRUE,Delaware
58875,67,80000,FALSE,Nebraska
58876,61,960000,FALSE,Connecticut
58877,90,150000,TRUE,Iowa
58878,76,280000,TRUE,Alabama
58879,95,510000,FALSE,Virginia
58880,86,730000,FALSE,North Dakota
58881,40,250000,FALSE,Colorado
58882,87,770000,FALSE,Alabama
58883,46,930000,TRUE,New Jersey
58884,51,890000,TRUE,New Hampshire
58885,18,880000,TRUE,Minnesota
58886,25,440000,TRUE,Arkansas
58887,27,910000,TRUE,Alabama
58888,82,950000,TRUE,Alabama
58889,69,550000,FALSE,Iowa
58890,84,910000,FALSE,Minnesota
58891,65,380000,TRUE,Louisiana
58892,81,910000,FALSE,North Dakota
58893,38,490000,TRUE,Ohio
58894,18,330000,FALSE,Nebraska
58895,61,70000,TRUE,Massachusetts
58896,54,710000,FALSE,Vermont
58897,53,630000,FALSE,Alabama
58898,45,970000,TRUE,Missouri
58899,74,600000,FALSE,South Carolina
58900,58,930000,FALSE,Utah
58901,53,260000,TRUE,Iowa
58902,74,540000,TRUE,Maine
58903,64,720000,TRUE,Texas
58904,48,250000,TRUE,Alabama
58905,41,540000,TRUE,California
58906,87,610000,FALSE,Iowa
58907,94,150000,TRUE,Vermont
58908,81,270000,TRUE,West Virginia
58909,80,330000,FALSE,Kansas
58910,25,790000,TRUE,Oklahoma
58911,79,760000,FALSE,Tennessee
58912,35,810000,TRUE,New Mexico
58913,93,680000,FALSE,Ohio
58914,64,150000,FALSE,Nebraska
58915,60,340000,FALSE,Michigan
58916,39,470000,FALSE,Iowa
58917,48,150000,FALSE,Oregon
58918,78,480000,TRUE,Wisconsin
58919,85,470000,TRUE,Arkansas
58920,42,110000,TRUE,Minnesota
58921,52,840000,TRUE,Arkansas
58922,86,380000,TRUE,West Virginia
58923,96,680000,TRUE,Maryland
58924,52,170000,FALSE,Arizona
58925,36,5000,FALSE,North Dakota
58926,85,700000,FALSE,Indiana
58927,91,930000,TRUE,Missouri
58928,77,280000,TRUE,Vermont
58929,39,250000,FALSE,Vermont
58930,97,440000,TRUE,North Carolina
58931,26,370000,TRUE,North Dakota
58932,83,20000,FALSE,Colorado
58933,85,140000,TRUE,Iowa
58934,88,6000,TRUE,Kentucky
58935,28,60000,FALSE,Nevada
58936,37,940000,FALSE,New Jersey
58937,29,260000,FALSE,Wyoming
58938,21,230000,FALSE,Louisiana
58939,62,250000,TRUE,Florida
58940,68,640000,TRUE,Alabama
58941,86,480000,FALSE,Montana
58942,52,240000,TRUE,Virginia
58943,95,410000,FALSE,Hawaii
58944,36,550000,TRUE,Wyoming
58945,56,400000,FALSE,Michigan
58946,60,920000,TRUE,Montana
58947,86,70000,FALSE,West Virginia
58948,22,840000,TRUE,New York
58949,52,330000,FALSE,Maryland
58950,71,300000,FALSE,Nevada
58951,75,250000,TRUE,Tennessee
58952,94,390000,FALSE,North Carolina
58953,58,780000,FALSE,Utah
58954,76,90000,TRUE,Hawaii
58955,88,690000,FALSE,Pennsylvania
58956,57,950000,FALSE,Missouri
58957,42,790000,TRUE,Nevada
58958,57,1000000,FALSE,Kansas
58959,28,30000,FALSE,Arizona
58960,73,990000,FALSE,New Mexico
58961,58,760000,TRUE,Arizona
58962,87,900000,FALSE,Delaware
58963,97,140000,FALSE,Ohio
58964,61,910000,TRUE,Texas
58965,21,130000,FALSE,California
58966,90,660000,FALSE,Wisconsin
58967,38,810000,FALSE,New Jersey
58968,38,90000,FALSE,Alabama
58969,19,320000,TRUE,Kentucky
58970,86,940000,FALSE,Illinois
58971,18,170000,FALSE,Delaware
58972,25,570000,TRUE,Washington
58973,68,90000,FALSE,Michigan
58974,70,520000,FALSE,Nebraska
58975,36,620000,TRUE,Oregon
58976,84,110000,FALSE,Alabama
58977,91,30000,TRUE,Utah
58978,22,680000,TRUE,Missouri
58979,88,950000,FALSE,South Carolina
58980,76,190000,TRUE,New Jersey
58981,30,870000,TRUE,California
58982,88,700000,TRUE,Wisconsin
58983,79,20000,FALSE,Washington
58984,93,220000,FALSE,Nevada
58985,24,70000,FALSE,North Dakota
58986,69,440000,FALSE,Hawaii
58987,31,130000,TRUE,New Jersey
58988,48,850000,FALSE,Oregon
58989,34,340000,TRUE,Massachusetts
58990,20,930000,TRUE,Kansas
58991,82,440000,TRUE,Connecticut
58992,31,700000,TRUE,Colorado
58993,47,240000,TRUE,Colorado
58994,78,360000,TRUE,South Carolina
58995,75,140000,TRUE,Kentucky
58996,99,550000,TRUE,Oklahoma
58997,91,470000,FALSE,Montana
58998,44,650000,TRUE,California
58999,21,250000,TRUE,Kansas
59000,97,130000,TRUE,Florida
59001,94,60000,TRUE,Minnesota
59002,35,480000,FALSE,Alaska
59003,40,190000,FALSE,Oklahoma
59004,94,290000,FALSE,Virginia
59005,42,580000,FALSE,New Jersey
59006,72,620000,FALSE,South Carolina
59007,47,490000,FALSE,New York
59008,24,870000,TRUE,Idaho
59009,47,520000,FALSE,Massachusetts
59010,34,1000000,FALSE,Indiana
59011,31,190000,FALSE,Minnesota
59012,50,980000,TRUE,Maryland
59013,21,30000,TRUE,Illinois
59014,98,80000,FALSE,Maine
59015,77,630000,FALSE,Kentucky
59016,89,820000,TRUE,Vermont
59017,54,680000,TRUE,Vermont
59018,57,270000,FALSE,Maine
59019,91,730000,TRUE,New York
59020,43,190000,TRUE,Illinois
59021,39,850000,FALSE,Oregon
59022,97,350000,FALSE,Iowa
59023,76,500000,TRUE,Idaho
59024,36,960000,TRUE,Pennsylvania
59025,51,890000,FALSE,Kentucky
59026,54,810000,FALSE,Maryland
59027,98,600000,FALSE,Arizona
59028,61,330000,FALSE,Michigan
59029,43,390000,FALSE,Connecticut
59030,48,730000,TRUE,Arkansas
59031,25,250000,FALSE,North Carolina
59032,22,480000,TRUE,Hawaii
59033,31,200000,FALSE,Indiana
59034,58,600000,FALSE,Florida
59035,63,680000,FALSE,New Hampshire
59036,87,330000,TRUE,Illinois
59037,57,670000,FALSE,Alaska
59038,58,530000,TRUE,New Jersey
59039,53,590000,TRUE,Kansas
59040,25,300000,FALSE,Wisconsin
59041,61,570000,TRUE,Delaware
59042,39,590000,FALSE,South Carolina
59043,53,1000000,FALSE,New Jersey
59044,72,90000,TRUE,Maryland
59045,58,330000,FALSE,Illinois
59046,34,230000,TRUE,Colorado
59047,35,390000,FALSE,Nevada
59048,97,760000,TRUE,Arizona
59049,95,560000,FALSE,Arizona
59050,37,420000,FALSE,Nevada
59051,69,560000,TRUE,New York
59052,23,290000,FALSE,Pennsylvania
59053,45,870000,TRUE,Maryland
59054,83,340000,FALSE,Maine
59055,28,450000,FALSE,Alabama
59056,66,140000,FALSE,South Dakota
59057,69,210000,FALSE,Missouri
59058,38,980000,TRUE,North Dakota
59059,34,600000,FALSE,Colorado
59060,84,950000,TRUE,Hawaii
59061,47,650000,TRUE,Missouri
59062,22,610000,FALSE,West Virginia
59063,37,540000,TRUE,Louisiana
59064,42,250000,FALSE,New York
59065,84,740000,FALSE,Alabama
59066,62,910000,FALSE,New Hampshire
59067,44,630000,FALSE,Kansas
59068,65,670000,TRUE,Kansas
59069,89,190000,TRUE,Massachusetts
59070,63,650000,TRUE,Connecticut
59071,78,140000,TRUE,South Carolina
59072,85,760000,FALSE,Massachusetts
59073,41,270000,FALSE,North Dakota
59074,24,720000,TRUE,New Mexico
59075,62,220000,TRUE,Indiana
59076,21,270000,TRUE,Idaho
59077,21,970000,FALSE,Missouri
59078,77,360000,TRUE,California
59079,27,850000,FALSE,Vermont
59080,20,400000,TRUE,Idaho
59081,86,620000,FALSE,Maine
59082,85,430000,FALSE,Wyoming
59083,83,70000,TRUE,Pennsylvania
59084,89,180000,FALSE,Florida
59085,25,300000,FALSE,Alaska
59086,87,680000,FALSE,Hawaii
59087,45,690000,FALSE,Washington
59088,65,990000,TRUE,California
59089,73,210000,TRUE,Indiana
59090,47,730000,TRUE,West Virginia
59091,88,750000,TRUE,South Dakota
59092,95,600000,FALSE,Massachusetts
59093,87,660000,TRUE,Texas
59094,77,690000,FALSE,Wyoming
59095,50,980000,TRUE,Minnesota
59096,57,880000,TRUE,Mississippi
59097,71,280000,TRUE,South Dakota
59098,65,570000,TRUE,New Hampshire
59099,61,60000,FALSE,Missouri
59100,47,570000,FALSE,Texas
59101,50,4000,FALSE,Hawaii
59102,72,680000,TRUE,North Carolina
59103,57,440000,TRUE,New Hampshire
59104,79,630000,FALSE,North Carolina
59105,31,500000,FALSE,South Dakota
59106,93,630000,FALSE,Iowa
59107,62,950000,FALSE,South Dakota
59108,73,630000,FALSE,Nebraska
59109,99,240000,TRUE,Florida
59110,58,660000,FALSE,North Carolina
59111,88,690000,FALSE,California
59112,61,740000,FALSE,Nevada
59113,94,30000,TRUE,Alabama
59114,63,320000,FALSE,Maryland
59115,70,100000,TRUE,Kentucky
59116,56,750000,TRUE,Alaska
59117,69,210000,FALSE,Wisconsin
59118,90,650000,FALSE,Wisconsin
59119,46,30000,TRUE,Washington
59120,53,220000,TRUE,Mississippi
59121,44,300000,FALSE,South Dakota
59122,74,950000,TRUE,South Dakota
59123,51,960000,TRUE,Illinois
59124,40,420000,TRUE,Missouri
59125,48,330000,FALSE,Delaware
59126,46,110000,FALSE,Arizona
59127,61,430000,FALSE,Georgia
59128,59,590000,FALSE,Indiana
59129,46,570000,FALSE,Wyoming
59130,99,650000,TRUE,New Jersey
59131,93,710000,FALSE,Hawaii
59132,84,100000,FALSE,Hawaii
59133,60,700000,FALSE,Missouri
59134,74,430000,FALSE,Utah
59135,40,470000,FALSE,Arizona
59136,53,750000,TRUE,Nebraska
